"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2004,314,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2005,210,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2006,275,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2007,334,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2008,307,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2009,269,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2010,204,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2011,99,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2012,281,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2013,100,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2014,91,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2015,401,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","-","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon","Chinook","-","-",2016,187,1,-99,-99,-99,-99,-99,-99,-99,-99
"Puget Sound Chinook","Whidbey Basin","North Fork Stillaguamish River - summer Chinook salmon","Chinook salmon","Summer","North Fork Stillaguamish River",2008,839,1,-99,-99,-99,-99,-99,-99,-99,-99
