"Stock Number","Population Name","Year","Abundance Quantity","Production Type","Calculation Type","Report Types"
6147,"Tolt River - summer Steelhead",2018,30,"Natural","Expanded","SCoRE,SOS"
6147,"Tolt River - summer Steelhead",2019,58,"Natural","Expanded","SCoRE,SOS"
6247,"West Hood Canal Tributaries - winter Steelhead",NA,NA,"Natural",NA,"SCoRE,SOS"
6189,"White River - winter Steelhead",2007,276,"Natural","Expanded","SCoRE,SOS"
6189,"White River - winter Steelhead",2008,183,"Natural","Expanded","SCoRE,SOS"
6189,"White River - winter Steelhead",2009,146,"Natural","Expanded","SCoRE,SOS"
6189,"White River - winter Steelhead",2010,502,"Natural","Expanded","SCoRE,SOS"
6189,"White River - winter Steelhead",2011,517,"Natural","Expanded","SCoRE,SOS"
6189,"White River - winter Steelhead",2012,554,"Natural","Expanded","SCoRE,SOS"
6189,"White River - winter Steelhead",2013,546,"Natural","Expanded","SCoRE,SOS"
6189,"White River - winter Steelhead",2014,456,"Natural","Expanded","SCoRE,SOS"
6189,"White River - winter Steelhead",2015,293,"Natural","Expanded","SCoRE,SOS"
6189,"White River - winter Steelhead",2016,510,"Natural","Expanded","SCoRE,SOS"
6189,"White River - winter Steelhead",2017,359,"Natural","Expanded","SCoRE,SOS"
6189,"White River - winter Steelhead",2018,771,"Natural","Expanded","SCoRE,SOS"
6875,"Asotin Creek - summer Steelhead",2010,1849,"Natural","Expanded","SCoRE,SOS"
6875,"Asotin Creek - summer Steelhead",2011,1209,"Natural","Expanded","SCoRE,SOS"
6875,"Asotin Creek - summer Steelhead",2012,1329,"Natural","Expanded","SCoRE,SOS"
6875,"Asotin Creek - summer Steelhead",2013,895,"Natural","Expanded","SCoRE,SOS"
6875,"Asotin Creek - summer Steelhead",2014,1032,"Natural","Expanded","SCoRE,SOS"
6875,"Asotin Creek - summer Steelhead",2015,1435,"Natural","Expanded","SCoRE,SOS"
6875,"Asotin Creek - summer Steelhead",2016,1314,"Natural","Expanded","SCoRE,SOS"
6875,"Asotin Creek - summer Steelhead",2017,312,"Natural","Expanded","SCoRE,SOS"
6875,"Asotin Creek - summer Steelhead",2018,308,"Natural","Expanded","SCoRE,SOS"
6875,"Asotin Creek - summer Steelhead",2019,300,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",1997,1251,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",1998,3171,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",1999,2133,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2000,2020,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2001,2596,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2002,4752,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2003,2381,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2004,1756,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2005,1832,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2006,1428,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2007,1212,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2008,2322,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2009,3598,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2010,1831,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2011,5647,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2012,1305,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2013,2149,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2014,2641,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2015,2916,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2016,1593,"Natural","Expanded","SCoRE,SOS"
6884,"Joseph Creek - summer Steelhead",2017,1565,"Natural","Expanded","SCoRE,SOS"
6868,"Tucannon River - summer Steelhead",2010,935,"Natural","Expanded","SCoRE,SOS"
6868,"Tucannon River - summer Steelhead",2011,720,"Natural","Expanded","SCoRE,SOS"
6868,"Tucannon River - summer Steelhead",2012,1020,"Natural","Expanded","SCoRE,SOS"
6868,"Tucannon River - summer Steelhead",2013,391,"Natural","Expanded","SCoRE,SOS"
6868,"Tucannon River - summer Steelhead",2014,535,"Natural","Expanded","SCoRE,SOS"
6868,"Tucannon River - summer Steelhead",2015,847,"Natural","Expanded","SCoRE,SOS"
6868,"Tucannon River - summer Steelhead",2016,610,"Natural","Expanded","SCoRE,SOS"
6868,"Tucannon River - summer Steelhead",2017,301,"Natural","Expanded","SCoRE,SOS"
6868,"Tucannon River - summer Steelhead",2018,476,"Natural","Expanded","SCoRE,SOS"
6868,"Tucannon River - summer Steelhead",2019,279,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",1997,31,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",1998,37,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",1999,38,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2000,51,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2001,98,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2002,266,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2003,117,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2004,94,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2005,116,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2006,128,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2007,59,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2008,123,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2009,102,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2010,297,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2011,293,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2012,171,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2013,129,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2014,161,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2015,227,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2016,131,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2017,18,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2018,46,"Natural","Expanded","SCoRE,SOS"
6903,"Entiat River - summer Steelhead",2019,21,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",1997,164,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",1998,69,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",1999,136,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2000,242,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2001,336,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2002,562,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2003,489,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2004,652,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2005,496,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2006,422,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2007,369,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2008,729,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2009,656,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2010,1102,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2011,985,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2012,774,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2013,490,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2014,973,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2015,1103,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2016,938,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2017,459,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2018,386,"Natural","Expanded","SCoRE,SOS"
6912,"Methow River - summer Steelhead",2019,401,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",1997,27,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",1998,20,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",1999,40,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2000,64,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2001,99,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2002,157,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2003,142,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2004,189,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2005,146,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2006,197,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2007,152,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2008,225,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2009,212,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2010,728,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2011,333,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2012,327,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2013,250,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2014,518,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2015,452,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2016,391,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2017,115,"Natural","Expanded","SCoRE,SOS"
6920,"Okanogan River - summer Steelhead",2018,120,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",1997,242,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",1998,252,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",1999,239,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2000,356,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2001,704,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2002,1968,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2003,853,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2004,656,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2005,813,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2006,906,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2007,387,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2008,714,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2009,709,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2010,2238,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2011,2190,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2012,1272,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2013,936,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2014,901,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2015,988,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2016,587,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2017,198,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2018,324,"Natural","Expanded","SCoRE,SOS"
6896,"Wenatchee River - summer Steelhead",2019,188,"Natural","Expanded","SCoRE,SOS"
