"SASISTOCKNUM","SASISTOCKNAME","COMMONNAME","RUN","RECOVERYDOMAIN","ESU_DPS","MAJORPOPGROUP","POPID","ESAPOPNAME","COMMONPOPNAME","POPFIT","POPFITNOTES","ESTIMATETYPE","WATERBODY","SPAWNINGYEAR","METHODNUMBER","BESTVALUE","nosaij","nosaijlowerlimit","nosaijupperlimit","nosaijalpha","nosaej","nosaejlowerlimit","nosaejupperlimit","nosaejalpha","phosij","phosijlowerlimit","phosijupperlimit","phosijalpha","phosej","phosejlowerlimit","phosejupperlimit","phosejalpha","tsaij","tsaijlowerlimit","tsaijupperlimit","tsaijalpha","tsaej","tsaejlowerlimit","tsaejupperlimit","tsaejalpha","Age2Prop","Age2PropLowerLimit","Age2PropUpperLimit","Age3Prop","Age3PropLowerLimit","Age3PropUpperLimit","Age4Prop","Age4PropLowerLimit","Age4PropUpperLimit","Age5Prop","Age5PropLowerLimit","Age5PropUpperLimit","Age6Prop","Age6PropLowerLimit","Age6PropUpperLimit","Age7Prop","Age7PropLowerLimit","Age7PropUpperLimit","Age8Prop","Age8PropLowerLimit","Age8PropUpperLimit","Age9Prop","Age9PropLowerLimit","Age9PropUpperLimit","Age10Prop","Age10PropLowerLimit","Age10PropUpperLimit","Age11PlusProp","Age11PlusPropLowerLimit","Age11PlusPropUpperLimit","AgePropAlpha","OTHERDATASOURCES","COMMENTS","DATASTATUS"
"1072 ","Cascade Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",165,"Salmon, Chinook (Puget Sound ESU) Cascade River - spring","Cascade River - spring Chinook salmon","Same",NULL,NULL,"Cascade River",2006,2,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,478,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1072 ","Cascade Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",165,"Salmon, Chinook (Puget Sound ESU) Cascade River - spring","Cascade River - spring Chinook salmon","Same",NULL,NULL,"Cascade River",2007,2,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1072 ","Cascade Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",165,"Salmon, Chinook (Puget Sound ESU) Cascade River - spring","Cascade River - spring Chinook salmon","Same",NULL,NULL,"Cascade River",2008,2,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,284,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1072 ","Cascade Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",165,"Salmon, Chinook (Puget Sound ESU) Cascade River - spring","Cascade River - spring Chinook salmon","Same",NULL,NULL,"Cascade River",2009,2,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1072 ","Cascade Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",165,"Salmon, Chinook (Puget Sound ESU) Cascade River - spring","Cascade River - spring Chinook salmon","Same",NULL,NULL,"Cascade River",2010,2,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,330,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1072 ","Cascade Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",165,"Salmon, Chinook (Puget Sound ESU) Cascade River - spring","Cascade River - spring Chinook salmon","Same",NULL,NULL,"Cascade River",2011,2,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,265,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1072 ","Cascade Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",165,"Salmon, Chinook (Puget Sound ESU) Cascade River - spring","Cascade River - spring Chinook salmon","Same",NULL,NULL,"Cascade River",2012,2,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,488,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1072 ","Cascade Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",165,"Salmon, Chinook (Puget Sound ESU) Cascade River - spring","Cascade River - spring Chinook salmon","Same",NULL,NULL,"Cascade River",2013,2,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Final"
"1072 ","Cascade Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",165,"Salmon, Chinook (Puget Sound ESU) Cascade River - spring","Cascade River - spring Chinook salmon","Same",NULL,NULL,"Cascade River",2014,2,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Upper Skagit Indian Tribe",NULL,"Final"
"1072 ","Cascade Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",165,"Salmon, Chinook (Puget Sound ESU) Cascade River - spring","Cascade River - spring Chinook salmon","Same",NULL,NULL,"Cascade River",2015,2,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Upper Skagit Indian Tribe",NULL,"Final"
"1072 ","Cascade Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",165,"Salmon, Chinook (Puget Sound ESU) Cascade River - spring","Cascade River - spring Chinook salmon","Same",NULL,NULL,"Cascade River",2016,2,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Upper Skagit Indian Tribe",NULL,"Final"
"1072 ","Cascade Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",165,"Salmon, Chinook (Puget Sound ESU) Cascade River - spring","Cascade River - spring Chinook salmon","Same",NULL,NULL,"Cascade River",2017,2,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,323,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Upper Skagit Indian Tribe",NULL,"Final"
"1072 ","Cascade Chinook","Chinook salmon","Spring","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",165,"Salmon, Chinook (Puget Sound ESU) Cascade River - spring","Cascade River - spring Chinook salmon","Same",NULL,NULL,"Cascade River",2018,2,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Upper Skagit Indian Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",1988,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",1989,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,683,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",1990,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,780,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",1991,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1770,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",1992,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,581,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",1993,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,705,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",1994,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",1995,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,729,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",1996,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1248,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",1997,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",1998,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1610,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",1999,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",2000,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1791,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",2001,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",2002,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1569,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",2003,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1094,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",2004,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",2005,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",2006,1,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
"1081 ","North Fork Stillaguamish Chinook","Chinook salmon","Summer","Puget Sound","Salmon, Chinook (Puget Sound ESU)","Puget Sound Central East",168,"Salmon, Chinook (Puget Sound ESU) North Fork Stillaguamish River - summer","North Fork Stillaguamish River - summer Chinook salmon","Same",NULL,NULL,"North Fork Stillaguamish River",2007,2,"Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stillaguamish Tribe",NULL,"Final"
