"ESU_DPS","COMMONPOPNAME2","SPAWNINGYEAR","SASI_STOCK_NUM","SASISTOCKNAME","COMMONNAME","RUN","RECOVERYDOMAIN","MAJORPOPGROUP","POPID","ESAPOPNAME","COMMONPOPNAME","POPFIT","POPFITNOTES","ESTIMATETYPE","WATERBODY","METHODNUMBER","BESTVALUE","NOSAIJ","NOSAIJ_SDSID","NOSAIJLOWERLIMIT","NOSAIJUPPERLIMIT","NOSAIJALPHA","NOSAEJ","NOSAEJ_SDSID","NOSAEJLOWERLIMIT","NOSAEJUPPERLIMIT","NOSAEJALPHA","PHOSIJ","PHOSIJLOWERLIMIT","PHOSIJUPPERLIMIT","PHOSIJALPHA","PHOSEJ","PHOSEJLOWERLIMIT","PHOSEJUPPERLIMIT","PHOSEJALPHA","TSAIJ","TSAIJ_SDSID","TSAIJLOWERLIMIT","TSAIJUPPERLIMIT","TSAIJALPHA","TSAEJ","TSAEJ_SDSID","TSAEJLOWERLIMIT","TSAEJUPPERLIMIT","TSAEJALPHA","AGE2PROP","AGE2PROPLOWERLIMIT","AGE2PROPUPPERLIMIT","AGE3PROP","AGE3PROPLOWERLIMIT","AGE3PROPUPPERLIMIT","AGE4PROP","AGE4PROPLOWERLIMIT","AGE4PROPUPPERLIMIT","AGE5PROP","AGE5PROPLOWERLIMIT","AGE5PROPUPPERLIMIT","AGE6PROP","AGE6PROPLOWERLIMIT","AGE6PROPUPPERLIMIT","AGE7PROP","AGE7PROPLOWERLIMIT","AGE7PROPUPPERLIMIT","AGE8PROP","AGE8PROPLOWERLIMIT","AGE8PROPUPPERLIMIT","AGE9PROP","AGE9PROPLOWERLIMIT","AGE9PROPUPPERLIMIT","AGE10PROP","AGE10PROPLOWERLIMIT","AGE10PROPUPPERLIMIT","AGE11PLUSPROP","AGE11PLUSPROPLOWERLIMIT","AGE11PLUSPROPUPPERLIMIT","AGEPROPALPHA","OTHERDATASOURCES","COMMENTS","DATASTATUS","STOCK_ID","ESU_DPS_COMMONNAME","USECA","Notes","final_abundance_data_type","final_abundance","datasource","dsid"
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2022,"1208","Skokomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central West",176,"Salmon, Chinook (Puget Sound ESU) Skokomish River - fall","Skokomish River - fall Chinook salmon","Same",NA,"NOSA","Skokomish River",2,"Yes",NA,NA,NA,NA,NA,930,"f4d3af18-fe40-437c-8838-9f471f8c3450",NA,NA,NA,NA,NA,NA,NA,0.828,NA,NA,NA,NA,NA,NA,NA,NA,5395,"2e8d509f-9b42-450b-883c-90f15f29d30e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"estimate source: 22 DRAFT Chinook Escapement KS11302022_CG MD092523.xlsx","Draft","4C21BCC3-7989-433D-930C-FE223968553E","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",930,"Coordinated_Assessments","f4d3af18-fe40-437c-8838-9f471f8c3450"
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2023,"1208","Skokomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central West",176,"Salmon, Chinook (Puget Sound ESU) Skokomish River - fall","Skokomish River - fall Chinook salmon","Same",NA,"NOSA","Skokomish River",2,"Yes",NA,NA,NA,NA,NA,892,"f4d3af18-fe40-437c-8838-9f471f8c3450",NA,NA,NA,NA,NA,NA,NA,0.813,NA,NA,NA,NA,NA,NA,NA,NA,4776,"2e8d509f-9b42-450b-883c-90f15f29d30e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimate source: 23 Chinook Escapement DRAFT MD_121123.xlsx","Draft","4C21BCC3-7989-433D-930C-FE223968553E","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",892,"Coordinated_Assessments","f4d3af18-fe40-437c-8838-9f471f8c3450"
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2024,"1208","Skokomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central West",176,"Salmon, Chinook (Puget Sound ESU) Skokomish River - fall","Skokomish River - fall Chinook salmon","Same",NA,"NOSA","Skokomish River",2,"Yes",NA,NA,NA,NA,NA,353,"f4d3af18-fe40-437c-8838-9f471f8c3450",NA,NA,NA,NA,NA,NA,NA,0.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimate from: 24 Chinook Escapement FINAL CG_MD_012325 DF_120624 KS_121324","Final","4C21BCC3-7989-433D-930C-FE223968553E","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",353,"Coordinated_Assessments","f4d3af18-fe40-437c-8838-9f471f8c3450"
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2025,"1208","Skokomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central West",176,"Salmon, Chinook (Puget Sound ESU) Skokomish River - fall","Skokomish River - fall Chinook salmon","Same",NA,"NOSA","Skokomish River",2,"Yes",NA,NA,NA,NA,NA,176,"f4d3af18-fe40-437c-8838-9f471f8c3450",NA,NA,NA,NA,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data source: 25 Chinook Escapement DRAFT md_111725 df_112625 ks_CG_121225.xlsx","Draft","4C21BCC3-7989-433D-930C-FE223968553E","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",176,"Coordinated_Assessments","f4d3af18-fe40-437c-8838-9f471f8c3450"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",1999,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,1401,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.593,NA,NA,NA,NA,NA,NA,NA,NA,3446,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",1401,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2000,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,1775,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,4668,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",1775,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2001,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,3054,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.333,NA,NA,NA,NA,NA,NA,NA,NA,4577,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",3054,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2006,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,4642,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.167,NA,NA,NA,NA,NA,NA,NA,NA,5573,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",4642,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2007,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,1510,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,2648,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",1510,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2008,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,4780,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.178,NA,NA,NA,NA,NA,NA,NA,NA,5813,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",4780,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2009,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,1146,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,1414,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",1146,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2010,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,1836,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.269,NA,NA,NA,NA,NA,NA,NA,NA,2512,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",1836,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2011,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,876,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.258,NA,NA,NA,NA,NA,NA,NA,NA,1181,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",876,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2012,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,2462,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.343,NA,NA,NA,NA,NA,NA,NA,NA,3745,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",2462,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2013,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,1860,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,2355,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",1860,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2014,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,1654,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,3063,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",1654,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2015,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,1585,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.478,NA,NA,NA,NA,NA,NA,NA,NA,3034,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",1585,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2016,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,2363,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.376,NA,NA,NA,NA,NA,NA,NA,NA,3785,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",2363,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2017,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,2783,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.364,NA,NA,NA,NA,NA,NA,NA,NA,4374,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",2783,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2018,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,2259,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.259,NA,NA,NA,NA,NA,NA,NA,NA,3048,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",2259,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2019,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,569,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.411,NA,NA,NA,NA,NA,NA,NA,NA,966,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",569,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2020,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,1975,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,0.274,NA,NA,NA,NA,NA,NA,NA,NA,2722,"73abffc0-7bdb-4a43-9a61-8fb1d0c237d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulalip Tribe",NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",1975,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2021,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,1414,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",1414,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2022,"1106","Skykomish Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound Central East",169,"Salmon, Chinook (Puget Sound ESU) Skykomish River - summer","Skykomish River - summer Chinook salmon","Same",NA,"NOSA","Skykomish River",2,"Yes",NA,NA,NA,NA,NA,2779,"2452a1ba-2a57-46a8-a698-b345e46d085c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final","F1349002-4289-4CFC-A036-B24EDFBFFAF4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",2779,"Coordinated_Assessments","2452a1ba-2a57-46a8-a698-b345e46d085c"
