"ESU_DPS","COMMONPOPNAME2","SPAWNINGYEAR","SASI_STOCK_NUM","SASISTOCKNAME","COMMONNAME","RUN","RECOVERYDOMAIN","MAJORPOPGROUP","POPID","ESAPOPNAME","COMMONPOPNAME","POPFIT","POPFITNOTES","ESTIMATETYPE","WATERBODY","METHODNUMBER","BESTVALUE","NOSAIJ","NOSAIJLOWERLIMIT","NOSAIJUPPERLIMIT","NOSAIJALPHA","NOSAEJ","NOSAEJLOWERLIMIT","NOSAEJUPPERLIMIT","NOSAEJALPHA","PHOSIJ","PHOSIJLOWERLIMIT","PHOSIJUPPERLIMIT","PHOSIJALPHA","PHOSEJ","PHOSEJLOWERLIMIT","PHOSEJUPPERLIMIT","PHOSEJALPHA","TSAIJ","TSAIJLOWERLIMIT","TSAIJUPPERLIMIT","TSAIJALPHA","TSAEJ","TSAEJLOWERLIMIT","TSAEJUPPERLIMIT","TSAEJALPHA","AGE2PROP","AGE2PROPLOWERLIMIT","AGE2PROPUPPERLIMIT","AGE3PROP","AGE3PROPLOWERLIMIT","AGE3PROPUPPERLIMIT","AGE4PROP","AGE4PROPLOWERLIMIT","AGE4PROPUPPERLIMIT","AGE5PROP","AGE5PROPLOWERLIMIT","AGE5PROPUPPERLIMIT","AGE6PROP","AGE6PROPLOWERLIMIT","AGE6PROPUPPERLIMIT","AGE7PROP","AGE7PROPLOWERLIMIT","AGE7PROPUPPERLIMIT","AGE8PROP","AGE8PROPLOWERLIMIT","AGE8PROPUPPERLIMIT","AGE9PROP","AGE9PROPLOWERLIMIT","AGE9PROPUPPERLIMIT","AGE10PROP","AGE10PROPLOWERLIMIT","AGE10PROPUPPERLIMIT","AGE11PLUSPROP","AGE11PLUSPROPLOWERLIMIT","AGE11PLUSPROPUPPERLIMIT","AGEPROPALPHA","OTHERDATASOURCES","COMMENTS","DATASTATUS","STOCK_ID","ESU_DPS_COMMONNAME","USECA","Notes","final_abundance_data_type","final_abundance","datasource"
"Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2020,"1160","Green River (Duwamish) Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound South",182,"Salmon, Chinook (Puget Sound ESU) Green River - fall","Green River - fall Chinook salmon","Same",NA,"NOSA","Green River",1,"Yes",NA,NA,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish Tribe|Muckleshoot Tribe",NA,"Draft","084CB0D1-461C-4F56-B0C9-6BEB4D3A33D4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",1967,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Green River - fall Chinook salmon",2021,"1160","Green River (Duwamish) Chinook","Chinook salmon","Summer Fall","Puget Sound","Puget Sound South",182,"Salmon, Chinook (Puget Sound ESU) Green River - fall","Green River - fall Chinook salmon","Same",NA,"NOSA","Green River",1,"Yes",NA,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suquamish Tribe|Muckleshoot Tribe",NA,"Draft","084CB0D1-461C-4F56-B0C9-6BEB4D3A33D4","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"NOSAEJ",1200,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",1999,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",295,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2000,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",576,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2001,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",1103,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2002,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",910,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2003,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",1493,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2004,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",443,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2005,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",875,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2006,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",1095,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2007,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",383,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2008,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",538,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2009,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",250,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2010,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",356,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2011,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",237,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2012,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",715,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2013,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",530,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2014,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",364,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2015,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",406,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2016,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sauk Suiattle Indian Tribe","No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",1044,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2017,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sauk Suiattle Indian Tribe","No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",1001,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Sauk River - summer Chinook salmon",2018,"1048","Lower Sauk Chinook","Chinook salmon","Summer","Puget Sound","Puget Sound Central East",166,"Salmon, Chinook (Puget Sound ESU) Lower Sauk River - summer","Lower Sauk River - summer Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sauk Suiattle Indian Tribe","No metrics indicated. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020. ","Final","6F1CA9C6-A294-4B4C-8929-E65D62EA7981","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",378,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",1999,"1040","Lower Skagit Chinook","Chinook salmon","Fall","Puget Sound","Puget Sound Central East",167,"Salmon, Chinook (Puget Sound ESU) Lower Skagit River - fall","Lower Skagit River - fall Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No indicator data. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020.","Final","6B7863F3-5333-414E-8703-EF98286B046F","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",1043,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2000,"1040","Lower Skagit Chinook","Chinook salmon","Fall","Puget Sound","Puget Sound Central East",167,"Salmon, Chinook (Puget Sound ESU) Lower Skagit River - fall","Lower Skagit River - fall Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No indicator data. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020.","Final","6B7863F3-5333-414E-8703-EF98286B046F","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",3262,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2001,"1040","Lower Skagit Chinook","Chinook salmon","Fall","Puget Sound","Puget Sound Central East",167,"Salmon, Chinook (Puget Sound ESU) Lower Skagit River - fall","Lower Skagit River - fall Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No indicator data. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020.","Final","6B7863F3-5333-414E-8703-EF98286B046F","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",2606,"Coordinated_Assessments"
"Salmon, Chinook (Puget Sound ESU)","Lower Skagit River - fall Chinook salmon",2002,"1040","Lower Skagit Chinook","Chinook salmon","Fall","Puget Sound","Puget Sound Central East",167,"Salmon, Chinook (Puget Sound ESU) Lower Skagit River - fall","Lower Skagit River - fall Chinook salmon","Same",NA,"NOSA",NA,1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No indicator data. Values and categorizations submitted to the coordinated assessments database have not been reviewed by or agreed to by the Skagit treaty-comanagers as of August 20, 2020.","Final","6B7863F3-5333-414E-8703-EF98286B046F","Puget Sound Chinook","Salmon, Chinook (Puget Sound ESU)",NA,"TSAIJ",4866,"Coordinated_Assessments"
